id;partnerctid;vasarlasid;mennyiseg;brutto;partnerid
73027416;16507;73027382;1.0;569.0;2011068
73027417;16507;73027382;1.0;569.0;2011068
73027946;11873;73027938;1.0;119.0;2011068
73028704;20875;73028703;1.0;199.0;2011068
73028705;20875;73028703;1.0;199.0;2011068
73028706;20875;73028703;1.0;199.0;2011068
73028707;20875;73028703;1.0;199.0;2011068
73028710;20875;73028703;1.0;199.0;2011068
73028711;20875;73028703;1.0;199.0;2011068
73028713;20875;73028703;1.0;199.0;2011068
73028714;20875;73028703;1.0;199.0;2011068
73028718;20875;73028703;1.0;199.0;2011068
73028720;20875;73028703;1.0;199.0;2011068
73028872;20875;73028871;24.0;4776.0;2011068
73028897;20875;73028896;24.0;4776.0;2011068
73028922;20875;73028916;5.0;995.0;2011068
73029109;20875;73029096;1.0;199.0;2011068
73029110;20875;73029096;1.0;199.0;2011068
73029111;20875;73029096;1.0;199.0;2011068
73029112;20875;73029096;1.0;199.0;2011068
73029114;20875;73029096;1.0;199.0;2011068
73029115;20875;73029096;1.0;199.0;2011068
73029407;16507;73029405;1.0;569.0;2011068
73029903;11873;73029883;1.0;119.0;2011068
73030555;70384457;73030553;1.0;299.0;2011068
73030556;70384457;73030553;1.0;299.0;2011068
73030557;70384457;73030553;1.0;299.0;2011068
73030573;70384457;73030553;1.0;299.0;2011068
73030594;70384457;73030553;1.0;299.0;2011068
73030600;70384457;73030553;1.0;299.0;2011068
73030894;14132;73030854;1.0;639.0;2011068
73031013;42109869;73031012;1.0;209.0;2011068
73031014;42109869;73031012;1.0;209.0;2011068
73031015;42109869;73031012;1.0;209.0;2011068
73031016;42109869;73031012;1.0;209.0;2011068
73032378;20875;73032372;1.0;199.0;2011068
73032702;20875;73032687;24.0;4776.0;2011068
73032768;20875;73032738;3.0;597.0;2011068
73032833;9381338;73032791;1.0;399.0;2011068
73033408;20875;73033407;24.0;4776.0;2011068
73034158;9381338;73034098;1.0;320.0;2011068
73034163;9381338;73034098;1.0;320.0;2011068
73034965;14132;73034895;1.0;639.0;2011068
73034966;14132;73034895;1.0;639.0;2011068
73035423;46134207;73035418;1.0;279.0;2011068
73035425;46134207;73035418;1.0;279.0;2011068
73035426;46134207;73035418;1.0;279.0;2011068
73035427;46134207;73035418;1.0;279.0;2011068
73035892;20875;73035852;24.0;4776.0;2011068
73036483;42109869;73036482;1.0;209.0;2011068
73036602;20702;73036539;1.0;199.0;2011068
73036603;20702;73036539;1.0;199.0;2011068
73036605;20702;73036539;1.0;199.0;2011068
73036567;42109869;73036539;1.0;209.0;2011068
73036581;42109869;73036539;1.0;209.0;2011068
73036989;12800;73036984;1.0;269.0;2011068
73037307;20875;73037300;5.0;995.0;2011068
73037312;20875;73037311;1.0;199.0;2011068
73037313;20875;73037311;1.0;199.0;2011068
73037314;20875;73037311;1.0;199.0;2011068
73037479;20875;73037475;24.0;4776.0;2011068
73038827;42109869;73038817;1.0;209.0;2011068
73038831;42109869;73038817;1.0;209.0;2011068
73038839;42109869;73038817;1.0;209.0;2011068
73038849;42109869;73038817;1.0;209.0;2011068
73039087;42109869;73039063;12.0;2508.0;2011068
73039333;20875;73039294;25.0;4975.0;2011068
73039355;46134207;73039353;1.0;279.0;2011068
73039356;46134207;73039353;1.0;279.0;2011068
73039357;46134207;73039353;1.0;279.0;2011068
73039597;46134207;73039566;1.0;279.0;2011068
73039598;46134207;73039566;1.0;279.0;2011068
73039886;42109869;73039885;12.0;2508.0;2011068
73039888;42109869;73039885;1.0;209.0;2011068
73039889;42109869;73039885;-1.0;-209.0;2011068
73039954;13849;73039925;12.0;2508.0;2011068
73039955;42109869;73039925;24.0;5016.0;2011068
73040012;42109869;73039987;6.0;1254.0;2011068
73040860;42109869;73040859;4.0;836.0;2011068
73040907;42109869;73040875;1.0;209.0;2011068
73040909;42109869;73040875;1.0;209.0;2011068
73040910;42109869;73040875;1.0;209.0;2011068
73040911;42109869;73040875;1.0;209.0;2011068
73040936;42109869;73040875;1.0;209.0;2011068
73041076;13849;73041074;1.0;209.0;2011068
73041081;13849;73041074;1.0;209.0;2011068
73041079;42109869;73041074;3.0;627.0;2011068
73041316;20875;73041313;1.0;199.0;2011068
73041317;20875;73041313;1.0;199.0;2011068
73041527;20875;73041526;10.0;1990.0;2011068
73041663;20875;73041658;96.0;19104.0;2011068
73041899;20875;73041896;24.0;4776.0;2011068
73042279;10409;73042272;1.0;189.0;2011068
73042280;10409;73042272;1.0;189.0;2011068
73043064;20702;73043039;1.0;199.0;2011068
73043151;20702;73043123;1.0;199.0;2011068
73043160;10409;73043158;1.0;189.0;2011068
73043162;10409;73043158;1.0;189.0;2011068
73043163;10409;73043158;1.0;189.0;2011068
73043165;10409;73043158;1.0;189.0;2011068
73043166;10409;73043158;1.0;189.0;2011068
73043208;20875;73043204;1.0;199.0;2011068
73043213;20875;73043204;1.0;199.0;2011068
73043218;20875;73043204;1.0;199.0;2011068
73043495;12800;73043494;1.0;269.0;2011068
73043499;12800;73043494;1.0;269.0;2011068
73043496;20875;73043494;1.0;199.0;2011068
73043497;20875;73043494;1.0;199.0;2011068
73043498;20875;73043494;1.0;199.0;2011068
73043500;20875;73043494;1.0;199.0;2011068
73043501;20875;73043494;1.0;199.0;2011068
73043502;20875;73043494;1.0;199.0;2011068
73044166;20875;73044138;25.0;4975.0;2011068
73044238;20875;73044231;10.0;1990.0;2011068
73044267;11873;73044244;1.0;119.0;2011068
73044268;11873;73044244;1.0;119.0;2011068
73044468;10409;73044466;24.0;4536.0;2011068
73045080;49100405;73045053;1.0;459.0;2011068
73045525;20875;73045520;8.0;1592.0;2011068
73045948;10409;73045947;12.0;2268.0;2011068
73046856;20875;73046854;27.0;5373.0;2011068
73046871;20875;73046863;4.0;796.0;2011068
73046912;20702;73046907;1.0;199.0;2011068
73046959;49100405;73046937;1.0;459.0;2011068
73046960;49100405;73046937;1.0;459.0;2011068
73047399;20875;73047390;6.0;1194.0;2011068
73047704;20875;73047661;24.0;4776.0;2011068
73047787;14132;73047736;1.0;639.0;2011068
73048115;20875;73048114;1.0;199.0;2011068
73048119;20875;73048114;1.0;199.0;2011068
73048120;20875;73048114;1.0;199.0;2011068
73048122;20875;73048114;1.0;199.0;2011068
73048123;20875;73048114;1.0;199.0;2011068
73048125;20875;73048114;1.0;199.0;2011068
73048127;20875;73048114;1.0;199.0;2011068
73048129;20875;73048114;1.0;199.0;2011068
73048709;49100405;73048704;1.0;459.0;2011068
73048945;20702;73048865;3.0;555.0;2011068
73048866;70384457;73048865;2.0;472.0;2011068
73049236;46134207;73049208;1.0;279.0;2011068
73049237;46134207;73049208;1.0;279.0;2011068
73049238;46134207;73049208;1.0;279.0;2011068
73049239;46134207;73049208;1.0;279.0;2011068
73049240;46134207;73049208;1.0;279.0;2011068
73049241;46134207;73049208;1.0;279.0;2011068
73049242;46134207;73049208;1.0;279.0;2011068
73049339;10409;73049321;10.0;1890.0;2011068
73049518;11873;73049469;2.0;238.0;2011068
73049685;20702;73049619;1.0;199.0;2011068
73050102;10409;73050096;4.0;756.0;2011068
73050351;16507;73050347;12.0;4210.0;2011068
73051512;49100405;73051491;1.0;459.0;2011068
73051888;16507;73051865;1.0;569.0;2011068
73051889;16507;73051865;1.0;569.0;2011068
73052139;10409;73052136;24.0;4536.0;2011068
73052365;10409;73052358;10.0;1890.0;2011068
73052483;20875;73052482;24.0;4776.0;2011068
73053560;46134207;73053559;24.0;6696.0;2011068
73053835;10409;73053811;1.0;189.0;2011068
73053841;10409;73053811;1.0;189.0;2011068
73053842;10409;73053811;1.0;189.0;2011068
73053843;10409;73053811;1.0;189.0;2011068
73053844;10409;73053811;1.0;189.0;2011068
73053845;10409;73053811;1.0;189.0;2011068
73053846;10409;73053811;1.0;189.0;2011068
73053847;10409;73053811;1.0;189.0;2011068
73053848;10409;73053811;1.0;189.0;2011068
73053849;10409;73053811;1.0;189.0;2011068
73053850;10409;73053811;1.0;189.0;2011068
73053851;10409;73053811;1.0;189.0;2011068
73053941;46134207;73053938;1.0;279.0;2011068
73053942;46134207;73053938;1.0;279.0;2011068
73054225;20875;73054196;24.0;4776.0;2011068
73054267;20875;73054266;1.0;199.0;2011068
73054268;20875;73054266;1.0;199.0;2011068
73054813;10409;73054812;4.0;756.0;2011068
73054904;20875;73054900;6.0;1194.0;2011068
73055147;42109869;73055120;1.0;209.0;2011068
73055867;10409;73055866;48.0;9072.0;2011068
73055948;10409;73055928;73.0;13797.0;2011068
73055947;20875;73055928;24.0;4776.0;2011068
73056328;11873;73056307;1.0;119.0;2011068
73056672;10409;73056646;24.0;4536.0;2011068
73056897;10409;73056880;24.0;4536.0;2011068
73057189;20875;73057188;1.0;199.0;2011068
73057205;20875;73057188;1.0;199.0;2011068
73057471;20875;73057466;2.0;398.0;2011068
73058588;20875;73058569;1.0;199.0;2011068
73058589;20875;73058569;1.0;199.0;2011068
73059183;13849;73059131;1.0;209.0;2011068
73059184;13849;73059131;1.0;209.0;2011068
73059648;42109869;73059626;24.0;5016.0;2011068
73059891;12800;73059840;1.0;269.0;2011068
73059925;20875;73059904;1.0;199.0;2011068
73059931;20875;73059904;1.0;199.0;2011068
73059932;20875;73059904;1.0;199.0;2011068
73059933;20875;73059904;1.0;199.0;2011068
73060100;42109869;73060094;24.0;5016.0;2011068
73060200;42109869;73060171;1.0;209.0;2011068
73060201;42109869;73060171;1.0;209.0;2011068
73061339;42109869;73061334;4.0;836.0;2011068
73061373;10409;73061366;1.0;189.0;2011068
73061768;42109869;73061752;1.0;209.0;2011068
73061769;42109869;73061752;1.0;209.0;2011068
73062007;10409;73061994;1.0;189.0;2011068
73062114;20875;73062104;24.0;4776.0;2011068
73062244;42109869;73062196;1.0;209.0;2011068
73062245;42109869;73062196;1.0;209.0;2011068
73062246;42109869;73062196;1.0;209.0;2011068
73062247;42109869;73062196;1.0;209.0;2011068
73064249;9381338;73064218;1.0;399.0;2011068
73064307;20875;73064296;8.0;1592.0;2011068
73064325;20875;73064324;1.0;199.0;2011068
73064326;20875;73064324;1.0;199.0;2011068
73064327;20875;73064324;1.0;199.0;2011068
73064328;20875;73064324;1.0;199.0;2011068
73064329;20875;73064324;1.0;199.0;2011068
73064330;20875;73064324;1.0;199.0;2011068
73064331;20875;73064324;1.0;199.0;2011068
73064332;20875;73064324;1.0;199.0;2011068
73064418;49100405;73064386;1.0;459.0;2011068
73064765;14132;73064709;1.0;639.0;2011068
73064766;14132;73064709;1.0;639.0;2011068
73065061;10409;73065060;24.0;4536.0;2011068
73065777;12800;73065724;1.0;269.0;2011068
73066152;20875;73066139;8.0;1592.0;2011068
73066315;10409;73066314;1.0;189.0;2011068
73066316;10409;73066314;1.0;189.0;2011068
73066452;13849;73066440;1.0;209.0;2011068
73066451;42109869;73066440;1.0;209.0;2011068
73066864;9381338;73066837;1.0;399.0;2011068
73067072;9381338;73067046;1.0;399.0;2011068
73067073;9381338;73067046;1.0;399.0;2011068
73067795;20875;73067792;1.0;199.0;2011068
73068180;20875;73068172;6.0;1194.0;2011068
73068245;49100405;73068239;1.0;459.0;2011068
73068547;10409;73068529;8.0;1512.0;2011068
73068785;20875;73068783;1.0;199.0;2011068
73068792;20875;73068783;1.0;199.0;2011068
73068938;10409;73068930;1.0;189.0;2011068
73069424;20702;73069414;1.0;199.0;2011068
73069856;42109869;73069851;1.0;209.0;2011068
73069964;10409;73069940;24.0;4536.0;2011068
73070121;49100405;73070117;1.0;459.0;2011068
73070446;49100405;73070426;1.0;459.0;2011068
73070729;20875;73070709;1.0;199.0;2011068
73071239;9381338;73071165;1.0;399.0;2011068
73071240;9381338;73071165;1.0;399.0;2011068
73071243;9381338;73071165;1.0;399.0;2011068
73071245;9381338;73071165;1.0;399.0;2011068
73071246;9381338;73071165;1.0;399.0;2011068
73071711;10409;73071678;10.0;1890.0;2011068
73072144;10409;73072140;6.0;1134.0;2011068
73073383;46134207;73073373;4.0;1116.0;2011068
73073610;14132;73073557;1.0;639.0;2011068
73073613;9381338;73073557;1.0;399.0;2011068
73073938;20702;73073895;1.0;199.0;2011068
73073939;20702;73073895;1.0;199.0;2011068
73074147;20702;73074084;1.0;199.0;2011068
73074149;20702;73074084;1.0;199.0;2011068
73074559;42109869;73074550;1.0;209.0;2011068
73074560;42109869;73074550;1.0;209.0;2011068
73074561;42109869;73074550;1.0;209.0;2011068
73074562;42109869;73074550;1.0;209.0;2011068
73075401;20875;73075394;7.0;1393.0;2011068
73075514;9381338;73075478;1.0;399.0;2011068
73075515;9381338;73075478;1.0;399.0;2011068
73076489;42109869;73076469;1.0;209.0;2011068
73076496;42109869;73076469;1.0;209.0;2011068
73076499;42109869;73076469;1.0;209.0;2011068
73076500;42109869;73076469;1.0;209.0;2011068
73077139;12800;73077040;1.0;195.0;2011068
73077140;12800;73077040;1.0;195.0;2011068
73077152;20875;73077150;1.0;199.0;2011068
73077153;20875;73077150;1.0;199.0;2011068
73077157;20875;73077150;1.0;199.0;2011068
73077158;20875;73077150;1.0;199.0;2011068
73077375;20875;73077344;25.0;4975.0;2011068
73077918;20875;73077917;10.0;1990.0;2011068
73078127;20875;73078102;6.0;1194.0;2011068
73078919;20875;73078905;4.0;796.0;2011068
73079099;20875;73079096;1.0;199.0;2011068
73079105;20875;73079096;1.0;199.0;2011068
73079733;49100405;73079730;1.0;459.0;2011068
73079840;10409;73079834;1.0;189.0;2011068
73079842;10409;73079834;1.0;189.0;2011068
73080694;49100405;73080676;1.0;459.0;2011068
73081195;42109869;73081186;3.0;627.0;2011068
73081389;49100405;73081374;1.0;459.0;2011068
73082077;20875;73082076;1.0;199.0;2011068
73082079;20875;73082076;1.0;199.0;2011068
73082082;20875;73082076;1.0;199.0;2011068
73082083;20875;73082076;1.0;199.0;2011068
73082084;20875;73082076;1.0;199.0;2011068
73082086;20875;73082076;1.0;199.0;2011068
73082089;20875;73082076;1.0;199.0;2011068
73082090;20875;73082076;1.0;199.0;2011068
73082430;13849;73082427;1.0;209.0;2011068
73082442;46134207;73082437;48.0;13392.0;2011068
73082550;9381338;73082527;1.0;399.0;2011068
73082596;20875;73082590;1.0;199.0;2011068
73082597;20875;73082590;1.0;199.0;2011068
73082598;20875;73082590;1.0;199.0;2011068
73082599;20875;73082590;1.0;199.0;2011068
73082602;20875;73082590;1.0;199.0;2011068
73082603;20875;73082590;1.0;199.0;2011068
73082605;20875;73082590;1.0;199.0;2011068
73082606;20875;73082590;1.0;199.0;2011068
73082893;10409;73082879;6.0;1134.0;2011068
73083564;10409;73083557;1.0;189.0;2011068
73083595;49100405;73083557;1.0;459.0;2011068
73085029;9381338;73084962;1.0;281.0;2011068
73085243;20875;73085225;1.0;199.0;2011068
73085252;20875;73085225;4.0;796.0;2011068
73085302;20875;73085289;6.0;1194.0;2011068
73085300;42109869;73085289;1.0;209.0;2011068
73085301;42109869;73085289;1.0;209.0;2011068
73085378;20875;73085370;3.0;597.0;2011068
73085444;20702;73085416;1.0;199.0;2011068
73085446;20702;73085416;1.0;199.0;2011068
73086354;20875;73086348;1.0;199.0;2011068
73086489;46134207;73086441;24.0;6696.0;2011068
73086769;20875;73086765;48.0;9552.0;2011068
73087549;11873;73087545;1.0;119.0;2011068
73088212;20875;73088197;1.0;199.0;2011068
73088222;20875;73088197;1.0;199.0;2011068
73088242;20875;73088197;1.0;199.0;2011068
73088251;20875;73088197;1.0;199.0;2011068
73088269;20875;73088197;1.0;199.0;2011068
73088453;20875;73088427;6.0;1194.0;2011068
73088473;46134207;73088472;1.0;279.0;2011068
73088477;46134207;73088472;1.0;279.0;2011068
73088484;46134207;73088472;1.0;279.0;2011068
73088488;46134207;73088472;1.0;279.0;2011068
73089351;20875;73089350;6.0;1194.0;2011068
73089652;20875;73089615;1.0;199.0;2011068
73089661;20875;73089615;4.0;796.0;2011068
73089662;20875;73089615;1.0;199.0;2011068
73090550;46134207;73090540;3.0;837.0;2011068
73090552;46134207;73090540;1.0;279.0;2011068
73091881;9381338;73091825;1.0;399.0;2011068
73091960;20875;73091944;48.0;9552.0;2011068
73092436;49100405;73092373;1.0;459.0;2011068
73092437;49100405;73092373;1.0;459.0;2011068
73092438;49100405;73092373;1.0;459.0;2011068
73092573;9381338;73092535;1.0;399.0;2011068
73092576;9381338;73092535;1.0;399.0;2011068
73092578;9381338;73092535;1.0;399.0;2011068
73092733;46134207;73092709;1.0;279.0;2011068
73092735;46134207;73092709;1.0;279.0;2011068
73092736;46134207;73092709;1.0;279.0;2011068
73093397;14132;73093380;1.0;639.0;2011068
73093505;46134207;73093482;6.0;1674.0;2011068
73094150;20875;73094118;1.0;199.0;2011068
73094151;20875;73094118;1.0;199.0;2011068
73094152;20875;73094118;1.0;199.0;2011068
73094153;20875;73094118;1.0;199.0;2011068
73094385;10409;73094376;4.0;756.0;2011068
73094392;10409;73094391;9.0;1701.0;2011068
73094393;10409;73094391;1.0;189.0;2011068
73094474;46134207;73094473;1.0;279.0;2011068
73094476;46134207;73094473;1.0;279.0;2011068
73094565;46134207;73094538;1.0;279.0;2011068
73094566;46134207;73094538;1.0;279.0;2011068
73094567;46134207;73094538;1.0;279.0;2011068
73094583;10409;73094582;5.0;945.0;2011068
73094716;20875;73094694;6.0;1194.0;2011068
73094803;9381338;73094726;1.0;399.0;2011068
73094820;11873;73094814;1.0;119.0;2011068
73094821;11873;73094814;1.0;119.0;2011068
73094964;20875;73094932;1.0;199.0;2011068
73094965;20875;73094932;1.0;199.0;2011068
73095350;50600;73095348;1.0;169.0;2011068
73095684;49100405;73095654;1.0;459.0;2011068
73095954;20875;73095946;1.0;199.0;2011068
73095959;20875;73095946;1.0;199.0;2011068
73097075;10409;73097073;24.0;4536.0;2011068
73097074;20875;73097073;24.0;4776.0;2011068
73097352;20875;73097347;1.0;199.0;2011068
73097355;20875;73097347;1.0;199.0;2011068
73097952;10409;73097950;1.0;189.0;2011068
73098266;20702;73098198;1.0;199.0;2011068
73098284;20702;73098198;1.0;199.0;2011068
73098399;20875;73098397;3.0;597.0;2011068
73098426;42109869;73098422;1.0;209.0;2011068
73098432;42109869;73098422;1.0;209.0;2011068
73099150;20875;73099104;24.0;4776.0;2011068
73099403;46134207;73099365;24.0;6696.0;2011068
73099559;20875;73099558;1.0;199.0;2011068
73100341;10409;73100340;2.0;378.0;2011068
73100634;10409;73100627;1.0;189.0;2011068
73100635;10409;73100627;1.0;189.0;2011068
73101148;20702;73101114;1.0;199.0;2011068
73101553;46134207;73101532;24.0;6696.0;2011068
73101648;20875;73101644;48.0;9552.0;2011068
73102275;49100405;73102247;1.0;459.0;2011068
73102276;49100405;73102247;1.0;459.0;2011068
73102283;49100405;73102247;1.0;459.0;2011068
73102377;42109869;73102362;1.0;209.0;2011068
73102378;42109869;73102362;1.0;209.0;2011068
73102379;42109869;73102362;1.0;209.0;2011068
73103187;20875;73103184;1.0;199.0;2011068
73103287;49100405;73103274;1.0;459.0;2011068
73103492;10409;73103437;25.0;4725.0;2011068
73103494;13849;73103437;6.0;1254.0;2011068
73103495;42109869;73103437;10.0;2090.0;2011068
73103544;20875;73103515;6.0;1194.0;2011068
73103579;11873;73103572;1.0;119.0;2011068
73103847;42109869;73103825;2.0;418.0;2011068
73104199;46134207;73104184;1.0;279.0;2011068
73104243;46134207;73104184;1.0;279.0;2011068
73104309;20875;73104301;1.0;199.0;2011068
73104310;20875;73104301;1.0;199.0;2011068
73104615;13849;73104604;1.0;209.0;2011068
73104627;13849;73104604;1.0;209.0;2011068
73104614;42109869;73104604;1.0;209.0;2011068
73104628;42109869;73104604;1.0;209.0;2011068
73105237;11873;73105225;1.0;119.0;2011068
73105765;50600;73105717;2.0;338.0;2011068
73105822;16507;73105792;1.0;569.0;2011068
73106271;12800;73106238;1.0;269.0;2011068
73106333;46134207;73106300;5.0;1395.0;2011068
73106796;46134207;73106777;4.0;1116.0;2011068
73106909;46134207;73106908;24.0;6696.0;2011068
73106930;46134207;73106908;1.0;279.0;2011068
73107193;20875;73107188;1.0;199.0;2011068
73107194;20875;73107188;1.0;199.0;2011068
73107195;20875;73107188;1.0;199.0;2011068
73108029;10409;73108026;1.0;189.0;2011068
73108031;10409;73108026;1.0;189.0;2011068
73108034;10409;73108026;1.0;189.0;2011068
73108035;10409;73108026;1.0;189.0;2011068
73108037;10409;73108026;1.0;189.0;2011068
73108040;10409;73108026;1.0;189.0;2011068
73108198;20875;73108197;5.0;995.0;2011068
73108287;10409;73108275;5.0;945.0;2011068
73108858;10409;73108857;48.0;9072.0;2011068
73109004;20875;73109000;1.0;199.0;2011068
73109010;20875;73109000;1.0;199.0;2011068
73109006;46134207;73109000;1.0;219.0;2011068
73109008;46134207;73109000;1.0;219.0;2011068
73109452;10409;73109440;24.0;4536.0;2011068
73109459;50600;73109440;4.0;676.0;2011068
73109866;10409;73109865;6.0;1134.0;2011068
73109915;10409;73109909;25.0;4725.0;2011068
73110094;46134207;73110049;2.0;438.0;2011068
73110379;20875;73110371;24.0;4776.0;2011068
73110720;49100405;73110713;1.0;459.0;2011068
73111055;46134207;73111052;1.0;219.0;2011068
73111056;46134207;73111052;1.0;219.0;2011068
73111057;46134207;73111052;1.0;219.0;2011068
73111058;46134207;73111052;1.0;219.0;2011068
73111059;46134207;73111052;1.0;219.0;2011068
73111060;46134207;73111052;1.0;219.0;2011068
73111061;46134207;73111052;1.0;219.0;2011068
73111062;46134207;73111052;1.0;219.0;2011068
73111063;46134207;73111052;1.0;219.0;2011068
73111064;46134207;73111052;1.0;219.0;2011068
73111365;10409;73111350;24.0;4536.0;2011068
73111661;13849;73111646;1.0;209.0;2011068
73111662;13849;73111646;1.0;209.0;2011068
73111663;13849;73111646;1.0;209.0;2011068
73111666;13849;73111646;1.0;209.0;2011068
73111667;13849;73111646;1.0;209.0;2011068
73112169;20875;73112165;1.0;199.0;2011068
73112170;20875;73112165;1.0;199.0;2011068
73112171;20875;73112165;1.0;199.0;2011068
73112172;20875;73112165;1.0;199.0;2011068
73112177;20875;73112165;1.0;199.0;2011068
73112178;20875;73112165;1.0;199.0;2011068
73112392;20702;73112376;1.0;199.0;2011068
73112467;49100405;73112458;1.0;459.0;2011068
73112723;20875;73112720;1.0;199.0;2011068
73112851;11873;73112849;1.0;119.0;2011068
73113211;11873;73113183;1.0;119.0;2011068
73113739;20875;73113697;24.0;4776.0;2011068
73114208;20875;73114203;24.0;4776.0;2011068
73114535;11873;73114527;3.0;357.0;2011068
73114858;42109869;73114856;3.0;627.0;2011068
73115143;20875;73115133;1.0;199.0;2011068
73115144;20875;73115133;1.0;199.0;2011068
73115146;20875;73115133;1.0;199.0;2011068
73115147;20875;73115133;1.0;199.0;2011068
73115151;20875;73115133;1.0;199.0;2011068
73115152;20875;73115133;1.0;199.0;2011068
73115153;20875;73115133;1.0;199.0;2011068
73115154;20875;73115133;1.0;199.0;2011068
73115155;20875;73115133;1.0;199.0;2011068
73115156;20875;73115133;1.0;199.0;2011068
73115157;20875;73115133;1.0;199.0;2011068
73115158;20875;73115133;1.0;199.0;2011068
73115213;20875;73115206;24.0;4776.0;2011068
73115699;20875;73115660;24.0;4776.0;2011068
73116097;10409;73116094;1.0;189.0;2011068
73116098;10409;73116094;1.0;189.0;2011068
73116127;20875;73116110;24.0;4776.0;2011068
73116532;14132;73116525;1.0;639.0;2011068
73116581;10409;73116540;6.0;1134.0;2011068
73116914;10409;73116913;1.0;189.0;2011068
73116915;10409;73116913;1.0;189.0;2011068
73117112;46134207;73117111;1.0;219.0;2011068
73117130;46134207;73117111;1.0;219.0;2011068
73117132;46134207;73117111;1.0;219.0;2011068
73117144;46134207;73117111;1.0;219.0;2011068
73117866;10409;73117860;9.0;1701.0;2011068
73117867;10409;73117860;1.0;189.0;2011068
73118254;12800;73118228;5.0;974.0;2011068
73118428;10409;73118400;24.0;4536.0;2011068
73118781;20875;73118769;6.0;1194.0;2011068
73119180;20702;73119154;1.0;199.0;2011068
73119676;20702;73119647;1.0;199.0;2011068
73119789;10409;73119759;24.0;4536.0;2011068
73119867;20875;73119865;1.0;199.0;2011068
73120174;46134207;73120169;1.0;219.0;2011068
73120175;46134207;73120169;1.0;219.0;2011068
73120351;20875;73120333;96.0;19104.0;2011068
73120349;46134207;73120333;24.0;5256.0;2011068
73120786;20875;73120782;1.0;199.0;2011068
73120787;20875;73120782;1.0;199.0;2011068
73121856;10409;73121852;24.0;4536.0;2011068
73121996;10409;73121971;1.0;189.0;2011068
73121997;10409;73121971;1.0;189.0;2011068
73121998;10409;73121971;1.0;189.0;2011068
73121999;10409;73121971;1.0;189.0;2011068
73122000;10409;73121971;1.0;189.0;2011068
73122002;10409;73121971;1.0;189.0;2011068
73122003;10409;73121971;1.0;189.0;2011068
73122004;10409;73121971;1.0;189.0;2011068
73122283;13849;73122269;1.0;209.0;2011068
73122284;13849;73122269;1.0;209.0;2011068
73122285;13849;73122269;1.0;209.0;2011068
73122452;9381338;73122416;1.0;399.0;2011068
73122517;20875;73122504;24.0;4776.0;2011068
73122569;50600;73122563;3.0;507.0;2011068
73124345;49100405;73124315;1.0;459.0;2011068
73124346;49100405;73124315;1.0;459.0;2011068
73124422;10409;73124416;24.0;4536.0;2011068
73125171;20875;73125170;10.0;1990.0;2011068
73125258;13849;73125236;1.0;209.0;2011068
73125357;16507;73125344;1.0;569.0;2011068
73125358;16507;73125344;1.0;569.0;2011068
73125359;16507;73125344;1.0;569.0;2011068
73125577;20875;73125561;24.0;4776.0;2011068
73126364;20875;73126330;6.0;1194.0;2011068
73126539;42109869;73126518;1.0;209.0;2011068
73126540;42109869;73126518;1.0;209.0;2011068
73126612;50600;73126607;1.0;169.0;2011068
73127259;46134207;73127258;1.0;219.0;2011068
73127261;46134207;73127258;1.0;219.0;2011068
73127262;46134207;73127258;1.0;219.0;2011068
73127271;46134207;73127258;1.0;219.0;2011068
73128260;20875;73128239;1.0;199.0;2011068
73128261;20875;73128239;48.0;9552.0;2011068
73128593;42109869;73128577;1.0;209.0;2011068
73128599;42109869;73128577;1.0;209.0;2011068
73128901;13849;73128889;5.0;1045.0;2011068
73128920;42109869;73128889;5.0;1045.0;2011068
73128942;12800;73128930;1.0;269.0;2011068
73129217;20875;73129182;16.0;3184.0;2011068
73129449;42109869;73129448;6.0;1254.0;2011068
73129948;10409;73129942;1.0;189.0;2011068
73129967;10409;73129942;1.0;189.0;2011068
73129972;10409;73129942;1.0;189.0;2011068
73129978;10409;73129942;1.0;189.0;2011068
73130511;20875;73130510;1.0;199.0;2011068
73130512;20875;73130510;1.0;199.0;2011068
73130513;20875;73130510;1.0;199.0;2011068
73130514;20875;73130510;1.0;199.0;2011068
73130519;20875;73130510;1.0;199.0;2011068
73130520;20875;73130510;1.0;199.0;2011068
73130789;42109869;73130778;1.0;209.0;2011068
73130790;42109869;73130778;1.0;209.0;2011068
73130898;10409;73130894;1.0;189.0;2011068
73131133;19093;73131117;1.0;739.0;2011068
73131137;19093;73131117;1.0;739.0;2011068
73131320;20875;73131308;6.0;1194.0;2011068
73131363;20875;73131330;4.0;796.0;2011068
73131592;42109869;73131567;4.0;836.0;2011068
73131645;46134207;73131632;1.0;219.0;2011068
73131646;46134207;73131632;1.0;219.0;2011068
73131647;46134207;73131632;1.0;219.0;2011068
73131648;46134207;73131632;1.0;219.0;2011068
73131649;46134207;73131632;1.0;219.0;2011068
73131650;46134207;73131632;1.0;219.0;2011068
73131894;46134207;73131887;5.0;1095.0;2011068
73132198;10409;73132190;24.0;4536.0;2011068
73132329;46134207;73132292;1.0;219.0;2011068
73132809;20875;73132805;5.0;995.0;2011068
73132869;20875;73132844;1.0;199.0;2011068
73132870;20875;73132844;1.0;199.0;2011068
73132871;20875;73132844;1.0;199.0;2011068
73133230;46134207;73133225;1.0;219.0;2011068
73133231;46134207;73133225;1.0;219.0;2011068
